Gene Symbol,Alteration Frequency
DNAH1,40.27777777777778
CACNA1D,40.27777777777778
GNAT1,40.27777777777778
ANXA10,40.27777777777778
KCNA7,40.27777777777778
RN7SL708P,40.27777777777778
SNRNP70,40.27777777777778
LIN7B,40.27777777777778
snoU13|ENSG00000251762.1,40.27777777777778
DDX60,40.27777777777778
HAS1,40.27777777777778
BTBD10,40.27777777777778
MIR4749,40.27777777777778
TSKS,40.27777777777778
MIR150,40.27777777777778
FCGRT,40.27777777777778
SNORD35B,40.27777777777778
RPS11,40.27777777777778
SNORD35A,40.27777777777778
SNORD34,40.27777777777778
SNORD33|ENSG00000199631.1,40.27777777777778
SNORD32A,40.27777777777778
RPL13A,40.27777777777778
FLT3LG,40.27777777777778
C19orf73,40.27777777777778
snoU13|ENSG00000238486.1,40.27777777777778
SLC38A3,40.27777777777778
KRI1,40.27777777777778
ZNF394,40.27777777777778
GRM2,40.27777777777778
RRP9,40.27777777777778
JOSD2,40.27777777777778
ASPDH,40.27777777777778
LRRC4B,40.27777777777778
PTCD1,40.27777777777778
CPSF4,40.27777777777778
ATP5J2,40.27777777777778
ZNF789,40.27777777777778
ZKSCAN5,40.27777777777778
RNA5SP132,40.27777777777778
FAM200A,40.27777777777778
ZNF655,40.27777777777778
ZSCAN25,40.27777777777778
CYP3A5,40.27777777777778
ZNF808,40.27777777777778
MIRLET7E,40.27777777777778
KLK13,40.27777777777778
SIGLEC17P,40.27777777777778
IQCF1,40.27777777777778
ARPC1B,40.27777777777778
MYBPC2,40.27777777777778
SPIB,40.27777777777778
ICAM5,40.27777777777778
POLD1,40.27777777777778
RNY4P17,40.27777777777778
LINC00085,40.27777777777778
PDE4A,40.27777777777778
MIR1181,40.27777777777778
CDC37,40.27777777777778
MIR99B,40.27777777777778
RPP40,40.27777777777778
ICAM4,40.27777777777778
ICAM1,40.27777777777778
MRPL4,40.27777777777778
MIR4322,40.27777777777778
S1PR2,40.27777777777778
MIR125A,40.27777777777778
RN7SL324P,40.27777777777778
ABHD14A,40.18518518518518
PCBP4,40.18518518518518
GPR62,40.18518518518518
PARP3,40.18518518518518
ABHD14B,40.18518518518518
SNORA40|ENSG00000222966.1,40.18518518518518
ACY1,40.18518518518518
SNORA73|ENSG00000252114.1,40.18518518518518
CYTH2,40.18518518518518
KCNJ14,40.18518518518518
ZNF578,40.18518518518518
ZNF701,40.18518518518518
PLA2G4C,40.18518518518518
CRX,40.18518518518518
TPRX1,40.18518518518518
SEPW1,40.18518518518518
SNORD23|ENSG00000221803.1,40.18518518518518
MIR208A,40.18518518518518
C14orf164,40.18518518518518
PSMB5,40.18518518518518
RPL29,40.18518518518518
C14orf93,40.18518518518518
AJUBA,40.18518518518518
MIR4707,40.18518518518518
HAUS4,40.18518518518518
PRMT5,40.18518518518518
RBM23,40.18518518518518
MIRLET7G,40.18518518518518
WDR82,40.18518518518518
PPM1M,40.18518518518518
TWF2,40.18518518518518
DUSP7,40.18518518518518
TLR9,40.18518518518518
RFPL4A,40.18518518518518
IQCF2,40.18518518518518
IQCF3,40.18518518518518
RN7SL231P,40.18518518518518
LPHN1,40.18518518518518
ASF1B,40.18518518518518
PRKACA,40.18518518518518
ZNF788,40.18518518518518
FHDC1,40.18518518518518
SUPT5H,40.18518518518518
RPS16,40.18518518518518
ZFP36,40.18518518518518
PLEKHG2,40.18518518518518
MIR4530,40.18518518518518
ACTN4,40.18518518518518
RYR1,40.18518518518518
RASGRP4,40.18518518518518
FAM98C,40.18518518518518
SPRED3,40.18518518518518
GGN,40.18518518518518
PSMD8,40.18518518518518
snoU13|ENSG00000238838.1,40.18518518518518
CATSPERG,40.18518518518518
SIPA1L3,40.18518518518518
RUNX1,40.18518518518518
CHODL,40.18518518518518
CD97,40.18518518518518
DDX39A,40.18518518518518
PKN1,40.18518518518518
RN7SKP109,40.18518518518518
IQCF6,40.18518518518518
MIR566,40.18518518518518
LRBA,40.18518518518518
ZNF543,40.18518518518518
ZNF805,40.18518518518518
AURKC,40.18518518518518
NLRP5,40.18518518518518
NLRP4,40.18518518518518
NLRP11,40.18518518518518
RFPL4AL1,40.18518518518518
NLRP9,40.18518518518518
TMEM154,40.18518518518518
ZNF865,40.18518518518518
ZNF524,40.18518518518518
FIZ1,40.18518518518518
ZNF579,40.18518518518518
SGK110,40.18518518518518
SBK2,40.18518518518518
SEPT7P2,40.18518518518518
GJC3,40.18518518518518
ZPBP,40.18518518518518
FBXW7,40.18518518518518
LMTK3,40.18518518518518
CENPP,40.18518518518518
DBP,40.18518518518518
RN7SL560P,40.18518518518518
GPR144,40.18518518518518
SCAI,40.18518518518518
HSPA5,40.18518518518518
GAPVD1,40.18518518518518
MAPKAP1,40.18518518518518
RN7SL30P,40.18518518518518
SNORD116|ENSG00000252985.1,40.18518518518518
ZBTB43,40.18518518518518
CDKAL1,40.18518518518518
PRL,40.18518518518518
ZDHHC12,40.18518518518518
GPR21,40.18518518518518
DOLPP1,40.18518518518518
CRAT,40.18518518518518
ATF5,40.18518518518518
IL4I1,40.18518518518518
MIR4750,40.18518518518518
MIR4751,40.18518518518518
NUP62,40.18518518518518
SIGLEC11,40.18518518518518
SIGLEC16,40.18518518518518
TBC1D17,40.18518518518518
PSMB7,40.18518518518518
DOCK6,40.18518518518518
CA11,40.18518518518518
PPAN,40.18518518518518
FAM206A,40.18518518518518
TMEM245,40.18518518518518
TBC1D7,40.18518518518518
RANBP9,40.18518518518518
MCUR1,40.18518518518518
RDH8,40.18518518518518
C3P1,40.18518518518518
MIR5589,40.18518518518518
C19orf66,40.18518518518518
ANGPTL6,40.18518518518518
SNORD105,40.18518518518518
KANK2,40.18518518518518
P2RY11,40.18518518518518
SNORD105B,40.18518518518518
EIF3G,40.18518518518518
KEAP1,40.18518518518518
S1PR5,40.18518518518518
ATG4D,40.18518518518518
MIR1238,40.18518518518518
AP1M2,40.18518518518518
CDKN2D,40.18518518518518
ILF3,40.18518518518518
U3|ENSG00000221125.1,40.18518518518518
VRK3,40.18518518518518
ZNF473,40.18518518518518
PPP1R15A,40.18518518518518
C9orf47,40.18518518518518
MIR4289,40.18518518518518
SIGLEC6,40.18518518518518
ZNF175,40.18518518518518
SIGLEC5,40.18518518518518
SIGLEC14,40.18518518518518
GYS1,40.18518518518518
FTL,40.18518518518518
BAX,40.18518518518518
DHDH,40.18518518518518
HSD17B14,40.18518518518518
IZUMO2,40.18518518518518
BCAT2,40.18518518518518
FGF21,40.18518518518518
FUT1,40.18518518518518
IZUMO1,40.18518518518518
RASIP1,40.18518518518518
MAMSTR,40.18518518518518
RN7SL345P,40.18518518518518
FUT2,40.18518518518518
NTN5,40.18518518518518
SEC1P,40.18518518518518
S1PR3,40.18518518518518
NOL8,40.18518518518518
ASPN,40.18518518518518
ECM2,40.18518518518518
NR1H2,40.18518518518518
NAPSA,40.18518518518518
FAM71E1,40.18518518518518
EMC10,40.18518518518518
KLK14,40.18518518518518
CTU1,40.18518518518518
SIGLEC7,40.18518518518518
SIGLEC9,40.18518518518518
MIR4291,40.18518518518518
IGLON5,40.18518518518518
VSIG10L,40.18518518518518
ETFB,40.18518518518518
CLDND2,40.18518518518518
NKG7,40.18518518518518
LIM2,40.18518518518518
SIGLEC10,40.18518518518518
SIGLEC8,40.18518518518518
ANKRD19P,40.18518518518518
OMD,40.18518518518518
OGN,40.18518518518518
MIR4670,40.18518518518518
HULC,40.18518518518518
FAM73B,40.18518518518518
snoU109|ENSG00000238832.1,40.18518518518518
SPAM1,40.18518518518518
PTH,40.18518518518518
IQUB,40.18518518518518
BUD31,40.18518518518518
PDAP1,40.18518518518518
GPR22,40.18518518518518
CAV1,40.18518518518518
FBXL13,40.18518518518518
HYAL4,40.18518518518518
snoZ185,40.18518518518518
CYP3A4,40.18518518518518
ARMC10,40.18518518518518
PC,40.18518518518518
ORC5,40.18518518518518
NAPEPLD,40.18518518518518
DPY19L2P2,40.18518518518518
TES,40.18518518518518
TFEC,40.18518518518518
PSMC2,40.18518518518518
snoU13|ENSG00000239133.1,40.18518518518518
CYP3A7,40.18518518518518
CPA1,40.18518518518518
TRIM4,40.18518518518518
SLC26A4,40.18518518518518
RNF133,40.18518518518518
CFTR,40.18518518518518
TMEM229A,40.18518518518518
BCAP29,40.18518518518518
DUS4L,40.18518518518518
ASZ1,40.18518518518518
CBLL1,40.18518518518518
DNAJC2,40.18518518518518
OR2AE1,40.18518518518518
RN7SKP151,40.18518518518518
CAPZA2,40.18518518518518
CYP3A43,40.18518518518518
snoU13|ENSG00000239044.1,40.18518518518518
RNF148,40.18518518518518
CPA5,40.18518518518518
DHRS2,40.09259259259259
FAR1,40.09259259259259
INPP5A,40.09259259259259
ZNF484,40.09259259259259
PTGES,40.09259259259259
C11orf86,40.09259259259259
MAST1,40.09259259259259
BICD2,40.09259259259259
IPPK,40.09259259259259
BAP1,40.09259259259259
RNF182,40.09259259259259
SEMA3G,40.09259259259259
TNNC1,40.09259259259259
NISCH,40.09259259259259
STAB1,40.09259259259259
SOX4,40.09259259259259
NT5DC2,40.09259259259259
U3|ENSG00000252299.1,40.09259259259259
SPIN1,40.09259259259259
NXNL2,40.09259259259259
CKS2,40.09259259259259
MIR3153,40.09259259259259
GPLD1,40.09259259259259
ALDH5A1,40.09259259259259
KIAA0319,40.09259259259259
SPTLC1,40.09259259259259
snoU13|ENSG00000239055.1,40.09259259259259
DCP1A,40.09259259259259
IARS,40.09259259259259
SNORA84,40.09259259259259
CCBL1,40.09259259259259
ZNF780B,40.09259259259259
TBC1D13,40.09259259259259
SPRN,40.09259259259259
EID2B,40.09259259259259
KLK12,40.09259259259259
KLK10,40.09259259259259
MIR208B,40.09259259259259
KLK9,40.09259259259259
KLK8,40.09259259259259
KLK7,40.09259259259259
WDR87,40.09259259259259
KLK6,40.09259259259259
CMTM5,40.09259259259259
PPP1R14A,40.09259259259259
PSMB11,40.09259259259259
CDH24,40.09259259259259
ACIN1,40.09259259259259
IL25,40.09259259259259
C14orf119,40.09259259259259
CDC42BPG,40.09259259259259
CEBPE,40.09259259259259
SLC7A8,40.09259259259259
MAP4K1,40.09259259259259
EIF3K,40.09259259259259
HOMEZ,40.09259259259259
PPP1R3E,40.09259259259259
KLK11,40.09259259259259
SYT3,40.09259259259259
SELV,40.09259259259259
SAMD4B,40.09259259259259
TIMM50,40.09259259259259
DLL3,40.09259259259259
SEMA3A,40.09259259259259
PAOX,40.09259259259259
MTG1,40.09259259259259
CYP2E1,40.09259259259259
FRG2B,40.09259259259259
GLYCTK,40.09259259259259
SYCE1,40.09259259259259
C7orf72,40.09259259259259
MED29,40.09259259259259
RN7SL13P,40.09259259259259
RN7SKP198,40.09259259259259
LRRC17,40.09259259259259
PMPCB,40.09259259259259
PAF1,40.09259259259259
MIR4453,40.09259259259259
LRAT,40.09259259259259
SLC26A5,40.09259259259259
RBM46,40.09259259259259
RN7SL566P,40.09259259259259
MIR135A1,40.09259259259259
PHF7,40.09259259259259
OCM2,40.09259259259259
PPP1R37,40.09259259259259
EXOC3L2,40.09259259259259
C7orf57,40.09259259259259
SUN3,40.09259259259259
TSPAN12,40.09259259259259
PKD1L1,40.09259259259259
QTRT1,40.09259259259259
MIR638,40.09259259259259
HUS1,40.09259259259259
ZNF625,40.09259259259259
RN7SL298P,40.09259259259259
C19orf80,40.09259259259259
ZNF844,40.09259259259259
RNA5SP466,40.09259259259259
ZNF878,40.09259259259259
ZNF254,40.09259259259259
ZNF726,40.09259259259259
ZNF784,40.09259259259259
ZNF580,40.09259259259259
ZNF581,40.09259259259259
snoU13|ENSG00000238630.1,40.09259259259259
RBM47,40.09259259259259
U2AF2,40.09259259259259
ZNF490,40.09259259259259
HIVEP1,40.09259259259259
PRDX2,40.09259259259259
ACTL7B,40.09259259259259
ACTL7A,40.09259259259259
RN7SKP293,40.09259259259259
CTNNAL1,40.09259259259259
FRRS1L,40.09259259259259
GFOD1,40.09259259259259
BRD4,40.09259259259259
JUNB,40.09259259259259
MIR5684,40.09259259259259
CEACAM22P,40.09259259259259
BEST2,40.09259259259259
TIGD4,40.09259259259259
GRID2,40.09259259259259
ASNA1,40.09259259259259
C19orf43,40.09259259259259
TNPO2,40.09259259259259
CLASRP,40.09259259259259
CCDC106,40.09259259259259
RN7SL478P,40.09259259259259
BCL2L2,40.09259259259259
RGL3,40.09259259259259
ZNF83,40.09259259259259
NTRK2,40.09259259259259
C19orf53,40.09259259259259
MRI1,40.09259259259259
CCDC130,40.09259259259259
NR6A1,40.09259259259259
AASS,40.09259259259259
GOLGA1,40.09259259259259
NLRP8,40.09259259259259
IP6K2,40.09259259259259
NLRP13,40.09259259259259
NEK6,40.09259259259259
GCDH,40.0
NGDN,40.0
RLN3,40.0
IL27RA,40.0
ZNF610,40.0
TRIM2,40.0
FBXW9,40.0
SECISBP2,40.0
RFX1,40.0
ZNF702P,40.0
SNORD41|ENSG00000209702.1,40.0
U6|ENSG00000271923.1,40.0
TPRX2P,40.0
DAPK1,40.0
NFKBIB,40.0
SLC22A17,40.0
KLF1,40.0
RNASEH2A,40.0
ZNF880,40.0
WNT16,40.0
EFS,40.0
ZNF534,40.0
CDK20,40.0
C9orf170,40.0
FEZF1,40.0
RINL,40.0
SIRT2,40.0
C19orf67,40.0
MIR3140,40.0
ZNF528,40.0
DHPS,40.0
RNA5SP239,40.0
WDR83,40.0
MIR3163,40.0
ZNF136,40.0
ZNF137P,40.0
ZSWIM4,40.0
SAMD1,40.0
LYL1,40.0
TLR2,40.0
TRMT1,40.0
NAA38,40.0
RNF175,40.0
SFRP2,40.0
EID2,40.0
UGT8,40.0
PLRG1,40.0
DCHS2,40.0
WNT2,40.0
RNA5SP238,40.0
PTPRZ1,40.0
snoU13|ENSG00000238996.1,40.0
CPED1,40.0
WDR83OS,40.0
MAN2B1,40.0
ST7,40.0
SULT2A1,40.0
BSPH1,40.0
FARSA,40.0
AUH,40.0
KIAA0922,40.0
MIR5695,40.0
CALR,40.0
ZNF277,40.0
TLE1,40.0
DAND5,40.0
LINC00475,40.0
SYCE2,40.0
SNORA70|ENSG00000252199.1,40.0
PABPN1,40.0
PRKAR2A,40.0
CRB2,40.0
MIR601,40.0
NCAM2,40.0
TEKT4P2,40.0
NR5A1,40.0
RN7SL302P,40.0
ZNF416,40.0
ZIK1,40.0
ZNF530,40.0
SNORD73,40.0
SNORD73A,40.0
SH3D19,40.0
RPS3A,40.0
RNA5SP168,40.0
NCKIPSD,40.0
FAM65B,40.0
UQCRC1,40.0
MIR711,40.0
COL7A1,40.0
UCN2,40.0
PFKFB4,40.0
SHFM1,40.0
TAS2R16,40.0
CCDC151,40.0
PRKCSH,40.0
SMARCC1,40.0
RN7SKP240,40.0
SMIM4,40.0
PBRM1,40.0
DCDC2,40.0
MIR3687,40.0
CXADR,40.0
MIR600HG,40.0
SSC5D,40.0
TPTE,40.0
RNA5SP488,40.0
LIPI,40.0
MIR32,40.0
SIRT5,40.0
NOL7,40.0
IGSF23,40.0
PVR,40.0
CEACAM19,40.0
CEACAM16,40.0
snoZ6|ENSG00000252200.1,40.0
BCL3,40.0
SNORA70C,40.0
RN7SKP128,40.0
CLPTM1,40.0
RELB,40.0
ZNF296,40.0
GEMIN7,40.0
NKPD1,40.0
TRAPPC6A,40.0
BLOC1S3,40.0
UBE2K,40.0
C7orf69,40.0
LINC00525,40.0
C7orf65,40.0
RN7SL52P,40.0
TSPAN16,40.0
RDH13,40.0
POTED,40.0
MRS2,40.0
COBL,40.0
NAPSB,40.0
ENDOG,40.0
snoU13|ENSG00000238349.1,40.0
DNASE2,40.0
SH3GLB2,40.0
MIR3648,40.0
ERC2,40.0
C19orf81,40.0
SHANK1,40.0
MYH14,40.0
RN7SKP86,40.0
KCNC3,40.0
NUP188,40.0
TAC1,40.0
DOLK,40.0
LRRC8A,40.0
PHYHD1,40.0
C9orf114,40.0
MIR5692C2,40.0
ANKRD20A11P,40.0
ANKRD30BP2,40.0
BAGE2,40.0
ECHS1,40.0
MIR3944,40.0
KIAA1239,40.0
RN7SL663P,40.0
DPF1,40.0
CYP4F29P,40.0
ZNF573,40.0
MIR5692A1,40.0
ASNS,40.0
ELAVL3,40.0
DDC,39.907407407407405
FAM3C,39.907407407407405
THTPA,39.907407407407405
PHF3,39.907407407407405
SNORD19|ENSG00000222345.1,39.907407407407405
GP6,39.907407407407405
AP1G2,39.907407407407405
ZNF628,39.907407407407405
NACC1,39.907407407407405
STX10,39.907407407407405
CACNA2D3,39.907407407407405
NAT14,39.907407407407405
ARHGEF3,39.907407407407405
GRB10,39.907407407407405
GADD45GIP1,39.907407407407405
RAD23A,39.907407407407405
ZFHX2,39.907407407407405
VWC2,39.907407407407405
MIR3938,39.907407407407405
RN7SL292P,39.907407407407405
PVRL2,39.907407407407405
BCAM,39.907407407407405
CBLC,39.907407407407405
SNORA70|ENSG00000253027.1,39.907407407407405
RN7SKP104,39.907407407407405
EPHX3,39.907407407407405
CCDC105,39.907407407407405
SLC1A6,39.907407407407405
CHDH,39.907407407407405
JPH4,39.907407407407405
SNORA26|ENSG00000212608.1,39.907407407407405
ZNF321P,39.907407407407405
CTSW,39.907407407407405
DPF2,39.907407407407405
EFEMP2,39.907407407407405
EHBP1L1,39.907407407407405
EHD1,39.907407407407405
FAM89B,39.907407407407405
CAPN1,39.907407407407405
EMR3,39.907407407407405
ZNF28,39.907407407407405
ZNF320,39.907407407407405
ZNF468,39.907407407407405
CDC42EP2,39.907407407407405
ZNF600,39.907407407407405
GNL3,39.907407407407405
GLT8D1,39.907407407407405
SNORD19B|ENSG00000238862.1,39.907407407407405
ZNF611,39.907407407407405
SNORD69,39.907407407407405
ZNF816,39.907407407407405
CLEC17A,39.907407407407405
SNORD19B|ENSG00000252787.1,39.907407407407405
ZNF888,39.907407407407405
PALM3,39.907407407407405
SPCS1,39.907407407407405
ARSJ,39.907407407407405
NEK4,39.907407407407405
SNORD38|ENSG00000207109.1,39.907407407407405
SNORD19|ENSG00000212493.1,39.907407407407405
CDCA5,39.907407407407405
RN7SL821P,39.907407407407405
IER2,39.907407407407405
RN7SKP277,39.907407407407405
snoU13|ENSG00000238565.1,39.907407407407405
TKT,39.907407407407405
PRKCD,39.907407407407405
RFT1,39.907407407407405
RN7SL619P,39.907407407407405
TMEM110,39.907407407407405
MUSTN1,39.907407407407405
ITIH4,39.907407407407405
ITIH3,39.907407407407405
CABP5,39.907407407407405
ITIH1,39.907407407407405
ELSPBP1,39.907407407407405
NDST4,39.907407407407405
MIR577,39.907407407407405
CFL1,39.907407407407405
CCDC85B,39.907407407407405
RN7SKP187,39.907407407407405
RTBDN,39.907407407407405
SWSAP1,39.907407407407405
ATXN1,39.907407407407405
MAP4,39.907407407407405
CAMP,39.907407407407405
ZNF589,39.907407407407405
NME6,39.907407407407405
TM7SF2,39.907407407407405
TIGD3,39.907407407407405
FBXW12,39.907407407407405
PLXNB1,39.907407407407405
CCDC51,39.907407407407405
SYVN1,39.907407407407405
ZNHIT2,39.907407407407405
ARPC5L,39.907407407407405
TMEM89,39.907407407407405
SLC26A6,39.907407407407405
CELSR3,39.907407407407405
MIR4793,39.907407407407405
SLC25A20,39.907407407407405
ARIH2OS,39.907407407407405
RPL35,39.907407407407405
WDR38,39.907407407407405
MIR181B2,39.907407407407405
LTBP3,39.907407407407405
ELP6,39.907407407407405
SCAP,39.907407407407405
KCNK7,39.907407407407405
VPS51,39.907407407407405
FUOM,39.907407407407405
FRMD8,39.907407407407405
APP,39.907407407407405
PRAP1,39.907407407407405
MIR4801,39.907407407407405
C4orf19,39.907407407407405
CALY,39.907407407407405
ZNF480,39.907407407407405
TBC1D1,39.907407407407405
VENTX,39.907407407407405
UTF1,39.907407407407405
KNDC1,39.907407407407405
TTC40,39.907407407407405
RN7SL669P,39.907407407407405
GPHA2,39.907407407407405
KAT5,39.907407407407405
ACOT13,39.907407407407405
TDP2,39.907407407407405
KAAG1,39.907407407407405
HDGFL1,39.907407407407405
MIR181A2,39.907407407407405
MIR181A2HG,39.907407407407405
SSSCA1,39.907407407407405
PCNXL3,39.907407407407405
RHOH,39.907407407407405
CHRNA9,39.907407407407405
PPP2R5B,39.907407407407405
RELA,39.907407407407405
APBB2,39.907407407407405
RN7SL114P,39.907407407407405
LIMCH1,39.907407407407405
RN7SL309P,39.907407407407405
RNASEH2C,39.907407407407405
SAC3D1,39.907407407407405
SCYL1,39.907407407407405
SIPA1,39.907407407407405
SLC22A20,39.907407407407405
SLC25A45,39.907407407407405
SPDYC,39.907407407407405
SNX15,39.907407407407405
SNX32,39.907407407407405
RN7SKP204,39.907407407407405
EDN1,39.907407407407405
ABCC13,39.907407407407405
RBM11,39.907407407407405
POLA2,39.907407407407405
OVOL1,39.907407407407405
MALAT1,39.907407407407405
NEAT1,39.907407407407405
LINC00320,39.907407407407405
EPOR,39.907407407407405
DKFZP761J1410,39.907407407407405
BTG3,39.907407407407405
C21orf37,39.907407407407405
MIR125B2,39.907407407407405
MIRLET7C,39.907407407407405
MIR99A,39.907407407407405
MAP3K11,39.907407407407405
TMEM205,39.907407407407405
CCDC159,39.907407407407405
RAB3D,39.907407407407405
TMEM156,39.907407407407405
KLHL5,39.907407407407405
MIR192,39.907407407407405
MIR4489,39.907407407407405
MIR4690,39.907407407407405
MRPL49,39.907407407407405
MUS81,39.907407407407405
SMIM14,39.907407407407405
NAALADL1,39.907407407407405
ZFPL1,39.907407407407405
ZNF511,39.907407407407405
EMR2,39.907407407407405
FGB,39.907407407407405
KCTD7,39.907407407407405
RABGEF1,39.907407407407405
snoU13|ENSG00000238841.1,39.907407407407405
GTF2IRD1P1,39.907407407407405
MDFIC,39.907407407407405
ZNF653,39.907407407407405
U3|ENSG00000252709.1,39.907407407407405
C11orf85,39.907407407407405
FCGBP,39.907407407407405
SNORA25|ENSG00000202377.1,39.907407407407405
FGA,39.907407407407405
ECSIT,39.907407407407405
FGG,39.907407407407405
GMFG,39.907407407407405
PAK4,39.907407407407405
MRPS12,39.907407407407405
MIR3666,39.907407407407405
NFIL3,39.907407407407405
KLK5,39.907407407407405
ZNF736,39.907407407407405
SLC28A3,39.907407407407405
SPATA31E1,39.907407407407405
ZNF727,39.907407407407405
MND1,39.907407407407405
SPATA31D3,39.907407407407405
SPATA31D4,39.907407407407405
ZNF679,39.907407407407405
SPATA31C1,39.907407407407405
RNA5SP287,39.907407407407405
ZNF107,39.907407407407405
LSMEM1,39.907407407407405
IFRD1,39.907407407407405
ZNF333,39.907407407407405
RN7SL419P,39.907407407407405
SPATA31D5P,39.907407407407405
SNORD95|ENSG00000200969.1,39.907407407407405
GAS1,39.907407407407405
SARS2,39.907407407407405
ZFP30,39.907407407407405
GPR32,39.907407407407405
ZNF607,39.907407407407405
SNORD88A,39.907407407407405
RNA5SP467,39.907407407407405
C19orf48,39.907407407407405
ACPT,39.907407407407405
ING3,39.907407407407405
ZNF836,39.907407407407405
CLEC11A,39.907407407407405
U1|ENSG00000271739.1,39.907407407407405
FAU,39.907407407407405
PPP2R1A,39.907407407407405
FIBP,39.907407407407405
ZNF766,39.907407407407405
RNA5SP240,39.907407407407405
FOSL1,39.907407407407405
MIR643,39.907407407407405
TYW1,39.907407407407405
CTSL,39.907407407407405
SNORD88B,39.907407407407405
ARL2,39.907407407407405
CNN1,39.907407407407405
ELOF1,39.907407407407405
RN7SL833P,39.907407407407405
RNA5SP465,39.907407407407405
BATF2,39.907407407407405
ATG2A,39.907407407407405
AP5B1,39.907407407407405
ZNF433,39.907407407407405
KLK1,39.907407407407405
SNORD88C,39.907407407407405
LGALS7B,39.907407407407405
RNA5SP241,39.81481481481482
SPATA31D1,39.81481481481482
APOC1P1,39.81481481481482
OR7C2,39.81481481481482
OR7C1,39.81481481481482
OR7A5,39.81481481481482
APOC2,39.81481481481482
SYDE1,39.81481481481482
APOC4,39.81481481481482
ANKRD7,39.81481481481482
C7orf60,39.81481481481482
GPR85,39.81481481481482
TSRM,39.81481481481482
APOC1,39.81481481481482
APOE,39.81481481481482
DIP2C,39.81481481481482
CTSL3P,39.81481481481482
CD83,39.81481481481482
KLK2,39.81481481481482
RNU6ATAC16P,39.81481481481482
KLK15,39.81481481481482
C6orf62,39.81481481481482
LRRC16A,39.81481481481482
GPR123,39.81481481481482
SFMBT1,39.81481481481482
TUBGCP2,39.81481481481482
FHIT,39.81481481481482
FAM208A,39.81481481481482
CCDC66,39.81481481481482
RN7SKP45,39.81481481481482
SNORD63|ENSG00000251987.1,39.81481481481482
IL17RB,39.81481481481482
ACTR8,39.81481481481482
KLF6,39.81481481481482
SELK,39.81481481481482
KLK3,39.81481481481482
KLK4,39.81481481481482
HSPBP1,39.81481481481482
KLKP1,39.81481481481482
BRSK1,39.81481481481482
TMEM150B,39.81481481481482
ISOC2,39.81481481481482
SEMA4D,39.81481481481482
MIR4290,39.81481481481482
LHX2,39.81481481481482
SYK,39.81481481481482
LINC00484,39.81481481481482
PFKP,39.81481481481482
OLFML2A,39.81481481481482
MAGI1,39.81481481481482
DYNC1I1,39.81481481481482
C7orf76,39.81481481481482
RN7SL252P,39.81481481481482
LRFN4,39.81481481481482
C11orf80,39.81481481481482
ACN9,39.81481481481482
CAMK2D,39.81481481481482
TOMM40,39.81481481481482
ZNF564,39.81481481481482
TLR10,39.81481481481482
PTPN23,39.81481481481482
KLHL18,39.81481481481482
ZNF709,39.81481481481482
ZNF546,39.81481481481482
ZNF680,39.81481481481482
FBL,39.81481481481482
DYRK1B,39.81481481481482
ZNF733P,39.81481481481482
RN7SL855P,39.81481481481482
TLR1,39.81481481481482
RNA5SP158,39.81481481481482
RN7SL870P,39.81481481481482
KLF3,39.81481481481482
RELL1,39.81481481481482
DTHD1,39.81481481481482
IKZF1,39.81481481481482
FIGNL1,39.81481481481482
SNORA4|ENSG00000201133.1,39.81481481481482
LGALS13,39.81481481481482
LRFN1,39.81481481481482
IFNL1,39.81481481481482
RNA5SP169,39.81481481481482
snoU13|ENSG00000238350.1,39.81481481481482
CSPG5,39.81481481481482
RN7SL446P,39.81481481481482
TREX1,39.81481481481482
RPL9,39.81481481481482
KLB,39.81481481481482
RN7SL163P,39.81481481481482
C21orf91,39.81481481481482
PDS5A,39.81481481481482
RNA5SP159,39.81481481481482
N4BP2,39.81481481481482
ZNF780A,39.81481481481482
TPST1,39.81481481481482
VKORC1L1,39.81481481481482
SHISA5,39.81481481481482
MAP3K10,39.81481481481482
ATRIP,39.81481481481482
TMA7,39.81481481481482
RN7SL321P,39.81481481481482
SPINK8,39.81481481481482
MIR2115,39.81481481481482
SNORA51|ENSG00000201863.1,39.81481481481482
MIR4802,39.81481481481482
NSUN7,39.81481481481482
MIR4443,39.81481481481482
CDC25A,39.81481481481482
ZNF627,39.81481481481482
LIAS,39.81481481481482
HNRNPL,39.81481481481482
FBXO27,39.81481481481482
PODNL1,39.81481481481482
ZNF540,39.81481481481482
ECH1,39.81481481481482
ZNF781,39.81481481481482
DCAF15,39.81481481481482
ZNF44,39.81481481481482
TMEM248,39.81481481481482
GIPC1,39.81481481481482
PTGER1,39.81481481481482
CAPN12,39.81481481481482
RN7SL842P,39.81481481481482
ZNF763,39.81481481481482
DNAJB1,39.81481481481482
RNA5SP464,39.81481481481482
RN7SL337P,39.81481481481482
MIR639,39.81481481481482
LGALS7,39.81481481481482
TECR,39.81481481481482
LGALS4,39.81481481481482
CC2D1A,39.81481481481482
ZNF571,39.81481481481482
NDUFB7,39.81481481481482
MIR23A,39.81481481481482
PAPL,39.81481481481482
ZNF443,39.81481481481482
snoU13|ENSG00000251709.1,39.81481481481482
ZNF442,39.81481481481482
MIR27A,39.81481481481482
NANOS3,39.81481481481482
ZNF799,39.81481481481482
ZNF791,39.81481481481482
ZNF823,39.81481481481482
FAM114A1,39.72222222222222
FAM8A1,39.72222222222222
MAB21L2,39.72222222222222
